GDP MER by region
"Reference,date=2020-20-1T06:23:31-08:00",India,315031.0,750336.0,1118620.0,1541950.0,2225590.0,3001960.0,3897050.0,4915650.0,6081590.0,7378310.0,8791050.0,1.03216E7,1.19642E7,1.36967E7,1.54844E7,1.72977E7,1.91158E7,2.09213E7,2.27118E7,2.44743E7,2.61747E7,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",Indonesia,185825.0,353918.0,467865.0,611233.0,805658.0,1087620.0,1400580.0,1740110.0,2115400.0,2509820.0,2913910.0,3329240.0,3750580.0,4170040.0,4577810.0,4978770.0,5375020.0,5766000.0,6150080.0,6526520.0,6893720.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",Japan,3001530.0,3563350.0,3623020.0,3745900.0,3888160.0,4095430.0,4287380.0,4430420.0,4543720.0,4667180.0,4786660.0,4920400.0,5066960.0,5210190.0,5348800.0,5478000.0,5601360.0,5726420.0,5855250.0,5986020.0,6114520.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",Mexico,408691.0,630274.0,693346.0,795059.0,928826.0,1085450.0,1257250.0,1441590.0,1637050.0,1848860.0,2081230.0,2331750.0,2595020.0,2877690.0,3175520.0,3490640.0,3821350.0,4165440.0,4524760.0,4900320.0,5289700.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",Middle East,547415.0,1037860.0,1301790.0,1534050.0,1836260.0,2228750.0,2672860.0,3140000.0,3635400.0,4140230.0,4647020.0,5179630.0,5754400.0,6373870.0,7021180.0,7689240.0,8385520.0,9108190.0,9863760.0,1.06476E7,1.14482E7,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",Pakistan,52618.1,98807.7,116870.0,141344.0,179711.0,226796.0,288135.0,366270.0,465969.0,589384.0,738169.0,915035.0,1123480.0,1367540.0,1650010.0,1966600.0,2313190.0,2687200.0,3088430.0,3517340.0,3969640.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",Russia,932635.0,845241.0,1005930.0,1063290.0,1115940.0,1312140.0,1517460.0,1713720.0,1891070.0,2035430.0,2152710.0,2274180.0,2432840.0,2600490.0,2764560.0,2911010.0,3042570.0,3169230.0,3297710.0,3426860.0,3546000.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",South Africa,141993.0,205242.0,240767.0,267277.0,298445.0,363094.0,431037.0,501889.0,576420.0,652937.0,730675.0,811591.0,897350.0,985068.0,1072840.0,1160530.0,1246590.0,1330210.0,1411350.0,1488950.0,1561800.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",South America_Northern,157498.0,219968.0,263794.0,255124.0,219534.0,258718.0,301754.0,349366.0,400613.0,456889.0,518080.0,584058.0,654287.0,726190.0,798779.0,872354.0,947991.0,1025300.0,1103130.0,1180410.0,1257160.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",South America_Southern,143311.0,269247.0,337942.0,415798.0,488476.0,599006.0,715240.0,836296.0,968177.0,1110570.0,1261690.0,1420600.0,1586730.0,1761500.0,1943800.0,2131550.0,2324530.0,2521660.0,2722170.0,2926180.0,3133110.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",South Asia,44640.2,89486.5,122404.0,165837.0,226241.0,302135.0,390332.0,490404.0,609426.0,748335.0,909539.0,1096680.0,1312970.0,1559780.0,1838570.0,2152510.0,2500520.0,2883520.0,3302710.0,3760170.0,4255120.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",South Korea,248727.0,590221.0,722017.0,835669.0,992303.0,1160300.0,1315420.0,1453780.0,1574730.0,1680960.0,1770340.0,1850620.0,1908670.0,1954550.0,2000660.0,2037000.0,2071750.0,2102170.0,2126840.0,2146100.0,2161360.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",Southeast Asia,307815.0,658315.0,839514.0,1057020.0,1343190.0,1680860.0,2052490.0,2449390.0,2888420.0,3365420.0,3874530.0,4420840.0,5003020.0,5619410.0,6260760.0,6922070.0,7598260.0,8282510.0,8975730.0,9676280.0,1.03809E7,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",Taiwan,103789.0,226636.0,277646.0,319065.0,369148.0,414367.0,451516.0,486579.0,518553.0,543226.0,558913.0,567348.0,575335.0,602531.0,629544.0,653898.0,674723.0,690008.0,700734.0,707275.0,710393.0,Million1990US$,
"Reference,date=2020-20-1T06:23:31-08:00",USA,6022450.0,9573380.0,9935770.0,1.09959E7,1.24326E7,1.39303E7,1.53005E7,1.65566E7,1.77459E7,1.88695E7,1.99045E7,2.09447E7,2.20376E7,2.31802E7,2.42769E7,2.53196E7,2.63675E7,2.73656E7,2.83234E7,2.92487E7,3.01374E7,Million1990US$,
