regional ag commodity sources
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional fibercrop,imported fibercrop,traded fibercrop,0.244549,0.0,0.0499237,0.100893,0.104839,0.108321,0.110954,0.108524,0.105322,0.10209,0.100881,0.102446,0.103402,0.103872,0.103882,0.103409,0.10317,0.102839,0.102375,0.103355,0.104608,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional misccrop,domestic misccrop,MiscCrop,25.4542,45.1354,52.8457,56.4744,61.1229,65.5217,70.0152,73.9727,77.7128,81.1888,84.2769,85.5031,86.2895,86.6802,86.6856,86.3582,85.8,85.069,84.2252,83.2484,82.1682,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional misccrop,imported misccrop,traded misccrop,0.0,0.0,0.0,2.68546,2.93338,3.15002,3.37147,3.56843,3.75908,3.93396,4.09257,4.14842,4.18734,4.21448,4.22682,4.22221,4.20265,4.17424,4.13975,4.09888,4.05467,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional oilcrop,domestic oilcrop,OilCrop,1.96587,3.06127,3.57127,3.70888,4.06218,4.37126,4.67465,4.81265,4.93074,5.0493,5.13508,5.2468,5.32834,5.3925,5.41282,5.42415,5.44177,5.45694,5.46148,5.45056,5.41438,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional oilcrop,imported oilcrop,traded oilcrop,1.65145,3.67707,4.8221,6.01992,6.52314,7.00342,7.4991,8.17246,8.8687,9.50889,10.1088,10.4031,10.7135,11.0113,11.3213,11.6007,11.8423,12.0524,12.2308,12.3878,12.5431,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional othergrain,domestic othergrain,OtherGrain,5.18469,4.90116,5.53007,5.46489,5.88734,6.33765,6.81029,7.25052,7.68424,8.12429,8.54828,8.66615,8.735,8.7633,8.74613,8.70217,8.64634,8.57767,8.50031,8.41107,8.3064,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional othergrain,imported othergrain,traded othergrain,0.69452,1.04117,1.07111,1.45214,1.61618,1.7784,1.94497,2.11965,2.30706,2.49586,2.67643,2.68406,2.66815,2.64154,2.60138,2.5476,2.48593,2.42847,2.37493,2.32372,2.2764,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional palmfruit,imported palmfruit,traded palmfruit,0.355493,0.772283,0.833293,0.541405,0.579024,0.613455,0.645427,0.673603,0.699223,0.721926,0.740743,0.751633,0.758631,0.762182,0.762359,0.759603,0.754796,0.748436,0.741048,0.732479,0.723023,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional rice,domestic rice,Rice,3.02887,5.43569,5.63195,5.09874,5.53514,5.96111,6.39701,6.78737,7.20549,7.5729,7.87693,7.98967,8.06025,8.09339,8.0897,8.05469,7.99881,7.9271,7.84465,7.74971,7.64501,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional rice,imported rice,traded rice,0.0,0.0,0.0,0.720992,0.761826,0.789371,0.81762,0.839892,0.810806,0.807586,0.831861,0.841409,0.849126,0.855305,0.859752,0.86184,0.861679,0.860312,0.858539,0.855818,0.852323,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional root_tuber,domestic root_tuber,RootTuber,4.20289,6.84941,9.8389,12.1549,13.103,13.9904,14.8726,15.6624,16.4032,17.0856,17.6825,17.9388,18.1013,18.18,18.1767,18.1026,17.9803,17.8219,17.6399,17.4303,17.1996,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional root_tuber,imported root_tuber,traded root_tuber,0.0707986,0.0,0.0,0.337899,0.368735,0.396071,0.423755,0.435069,0.444217,0.449808,0.453949,0.461234,0.468513,0.475995,0.483484,0.490212,0.494569,0.497658,0.499818,0.50085,0.50108,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional sugarcrop,domestic sugarcrop,SugarCrop,16.2638,24.0497,25.9214,29.9237,31.6167,33.3061,34.8879,36.034,37.0343,38.1187,39.1212,39.9727,40.4746,40.7793,40.7504,40.5959,40.472,40.3258,40.1414,39.9003,39.6319,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional sugarcrop,imported sugarcrop,traded sugarcrop,1.71665,2.38688,3.08578,3.80358,4.42762,4.90862,5.37467,6.12317,6.87605,7.36077,7.68813,7.50335,7.43472,7.34343,7.38072,7.35163,7.14773,6.85688,6.53638,6.19385,5.82082,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional wheat,domestic wheat,Wheat,9.93491,16.2364,16.7265,19.7537,21.2736,22.8833,24.5354,26.331,28.0637,29.7905,31.4923,31.9816,32.3272,32.5374,32.5963,32.5667,32.4704,32.3077,32.0936,31.823,31.502,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Northern,regional wheat,imported wheat,traded wheat,13.0865,14.9665,20.2579,20.0058,21.8873,23.6173,25.4382,26.7569,28.0729,29.2761,30.2542,30.6073,30.774,30.8188,30.7107,30.4285,30.0419,29.6327,29.2236,28.7969,28.3609,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional biomassOil,regional biomassOil,regional oilcrop,0.0,0.0,0.0,0.0,6.55818E-5,1.6566E-4,3.30495E-4,5.72861E-4,9.78276E-4,0.00158945,0.00247672,0.00351182,0.00489456,0.00678445,0.009429,0.0129855,0.0176272,0.0234754,0.0304538,0.0382881,0.0515478,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional corn,domestic corn,Corn,7.59251,10.1352,14.1888,14.5124,18.9709,23.3954,28.3688,33.4353,38.9026,44.5368,49.8158,53.0429,55.7834,58.1821,60.255,61.9685,63.3533,64.4364,65.2029,65.5405,66.5376,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional corn,imported corn,traded corn,1.07825,1.16852,0.988098,0.770309,1.02699,1.27934,1.56979,1.76496,1.95054,2.0934,2.21783,2.54728,2.92137,3.3089,3.75545,4.15771,4.49157,4.78023,5.00904,5.15472,5.48113,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional corn for ethanol,regional corn for ethanol,regional corn,0.0,0.0,0.0,0.163772,3.19227,5.78389,8.74605,11.6904,14.9876,18.432,21.514,23.4205,25.0072,26.3776,27.6036,28.5729,29.2813,29.7707,30.0394,29.9434,30.8974,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional fibercrop,domestic fibercrop,FiberCrop,0.424938,0.509317,0.691416,0.309709,0.342354,0.38473,0.429768,0.478112,0.527783,0.576589,0.624317,0.658017,0.688664,0.716639,0.741622,0.763419,0.782769,0.79958,0.81314,0.823878,0.829668,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional fibercrop,imported fibercrop,traded fibercrop,0.0,0.0,0.0,0.0564896,0.0628967,0.0672677,0.0722023,0.0753082,0.0774333,0.079395,0.0827674,0.0889664,0.0954049,0.10189,0.108363,0.114403,0.119842,0.124969,0.129575,0.133427,0.136842,Mt,
