ag commodity prices
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,Corn,0.0847501,0.0847501,0.0847501,0.0848236,0.0823256,0.0809958,0.0803982,0.0807418,0.0812167,0.0818623,0.0826324,0.0861525,0.0891039,0.0913369,0.0930704,0.0942339,0.0952963,0.095937,0.0961725,0.0961515,0.0960556,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,FiberCrop,0.341725,0.341725,0.341725,0.338345,0.337501,0.337755,0.338825,0.342455,0.346102,0.350827,0.354148,0.364229,0.372834,0.379681,0.384986,0.388682,0.392171,0.393833,0.393926,0.392973,0.391328,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,FodderGrass,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,FodderHerb,0.0545,0.0545,0.0545,0.0550053,0.055619,0.0563559,0.0571173,0.0582842,0.0593639,0.0603983,0.0613001,0.0619935,0.0624807,0.0627223,0.0628213,0.0627518,0.0626565,0.0623824,0.0619794,0.0615021,0.0609645,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,Forest,52.3429,52.3429,52.3429,54.139,56.1569,58.368,60.7707,63.3711,65.8016,68.1863,70.3413,72.0307,73.2697,73.9662,74.3092,74.2999,74.1744,73.6723,72.8883,71.9297,70.8484,1975$/m3,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,MiscCrop,0.169073,0.169073,0.169073,0.167678,0.166715,0.166061,0.16561,0.165723,0.165805,0.165898,0.165997,0.16649,0.1669,0.16721,0.167451,0.167608,0.167759,0.16783,0.167817,0.167754,0.167661,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,OilCrop,0.233277,0.233277,0.233277,0.228657,0.224654,0.222774,0.222093,0.222103,0.222084,0.222519,0.222866,0.22798,0.231542,0.233149,0.234192,0.234502,0.2353,0.235063,0.234026,0.232421,0.230548,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,OtherGrain,0.118396,0.118396,0.118396,0.11624,0.114959,0.114357,0.11425,0.115297,0.116089,0.116981,0.117852,0.12257,0.126686,0.130013,0.132689,0.134624,0.136391,0.137353,0.137562,0.137215,0.136477,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,PalmFruit,0.0919873,0.0919873,0.0919873,0.0929312,0.0940932,0.0956635,0.0974728,0.0994685,0.101011,0.102392,0.103459,0.107774,0.111273,0.113724,0.115402,0.116278,0.116918,0.116819,0.116103,0.114986,0.113639,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,Pasture,0.0382,0.0382,0.0382,0.0414817,0.0449448,0.0489337,0.0534026,0.0586599,0.063951,0.0695863,0.075515,0.0802164,0.0844357,0.0880016,0.091039,0.0934437,0.0956854,0.0972339,0.0981293,0.0985319,0.0985946,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,Rice,0.378109,0.378109,0.378109,0.3759,0.375856,0.377813,0.381367,0.384708,0.388775,0.391734,0.393329,0.408247,0.420873,0.430551,0.437932,0.442737,0.44679,0.44819,0.447205,0.444568,0.440825,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,RootTuber,0.102393,0.102393,0.102393,0.102582,0.102921,0.103351,0.103853,0.104706,0.105506,0.10632,0.107128,0.108218,0.109169,0.10993,0.110564,0.111031,0.111477,0.111756,0.111861,0.111851,0.111739,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,SugarCrop,0.0181674,0.0181674,0.0181674,0.0184012,0.0186486,0.0189426,0.0192783,0.0194998,0.019683,0.0198827,0.0200636,0.0207027,0.0212609,0.0216934,0.0220511,0.0223092,0.0225532,0.022703,0.0227565,0.0227508,0.0226952,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,UnmanagedLand,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,none,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,Wheat,0.137773,0.137773,0.137773,0.134398,0.132477,0.131253,0.13039,0.132503,0.13433,0.136177,0.137461,0.140357,0.142403,0.143471,0.143943,0.143768,0.143674,0.142823,0.141333,0.139476,0.137355,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,biomass,1.36289,1.43143,1.4452,1.44084,1.40946,1.40747,1.37865,1.37153,1.42658,1.48189,1.53958,1.61873,1.67929,1.71883,1.74684,1.76386,1.79156,1.8035,1.80273,1.79601,1.78815,1975$/GJ,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,Corn,0.111498,0.111498,0.111498,0.115873,0.121496,0.128696,0.137357,0.145918,0.153721,0.161638,0.169608,0.183425,0.195817,0.20637,0.215552,0.222854,0.229625,0.234031,0.236257,0.237136,0.237056,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,FiberCrop,0.451128,0.451128,0.451128,0.449184,0.453938,0.462674,0.475605,0.496646,0.51678,0.538368,0.559796,0.600518,0.639657,0.675916,0.709373,0.738496,0.766542,0.78749,0.801831,0.81139,0.817175,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,FodderGrass,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,FodderHerb,0.0545,0.0545,0.0545,0.0550053,0.055619,0.0563559,0.0571173,0.0582842,0.0593639,0.0603983,0.0613001,0.0619935,0.0624807,0.0627223,0.0628213,0.0627518,0.0626565,0.0623824,0.0619794,0.0615021,0.0609645,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,Forest,52.3429,52.3429,52.3429,54.139,56.1569,58.368,60.7707,63.3711,65.8016,68.1863,70.3413,72.0307,73.2697,73.9662,74.3092,74.2999,74.1744,73.6723,72.8883,71.9297,70.8484,1975$/m3,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,MiscCrop,0.245099,0.245099,0.245099,0.244887,0.245241,0.246008,0.247156,0.247963,0.248657,0.249406,0.250234,0.252855,0.255229,0.257279,0.259075,0.260515,0.261853,0.262729,0.263174,0.263346,0.263321,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,OilCrop,0.15896,0.15896,0.15896,0.167719,0.173324,0.182224,0.193833,0.208801,0.222648,0.236407,0.250475,0.268787,0.283683,0.294804,0.304089,0.311173,0.318214,0.322265,0.324102,0.324454,0.323882,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,OtherGrain,0.111349,0.111349,0.111349,0.114383,0.119588,0.126732,0.135883,0.140558,0.144723,0.149236,0.154117,0.169258,0.183266,0.195699,0.206632,0.215619,0.223819,0.229414,0.232698,0.234335,0.234692,1975$/kg,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Western,PalmFruit,0.0747643,0.0747643,0.0747643,0.0734076,0.0737193,0.0750834,0.0774979,0.0769934,0.0764834,0.0763586,0.0765389,0.0832364,0.0893962,0.0947718,0.0994291,0.103159,0.10651,0.108651,0.109742,0.110116,0.109962,1975$/kg,
